session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-002-FIFO,6,189,FIFO,limo01,1784026380513010025,1784026741522328353,0,0,361009318328,7,-87.57,-1.01,0x72dcc4a2cd2d54624d2cf393ef766e96717953629f45e63035b2eb8ae59e53c5bc82ebbb28f0de90256a7096979fec55749c7144,52,868,7,125,4/5,0
HWS-002-FIFO,6,190,FIFO,limo01,1784026386660083440,1784026522175231334,0,0,135515147894,7,-87.23,10.12,0x7b1aa528936b84ca1b86f467bb00c326de6e104f923c52e17f446a5550489770a04fc809f7b07bda4a4bee6482dbc527ed72e29e,52,868,7,125,4/5,0
HWS-002-FIFO,6,191,FIFO,limo01,1784026389962824120,1784026554111084610,0,0,164148260490,7,-83.40,6.66,0xeaf293fad35e3bfd8d556aff03082287350165b1c037dfd5b812afe22fd7cca042f1fc5e87e02ee8d547679d0529cdfbb370d194,52,868,7,125,4/5,0
HWS-002-FIFO,6,192,FIFO,limo02,1784026390643422902,1784026508173709214,0,0,117530286312,10,-87.89,12.73,0xc266fbf6d5ae4cd4e8e300cccc6800721ab240b241ac0acf1a7f2c3e0b48e788ed0ed1e27ed9d256465d5b9937e6ad36f9496668,52,868,7,125,4/5,0
HWS-002-FIFO,6,193,FIFO,limo01,1784026394939982318,1784026454216839786,0,0,59276857468,9,-102.81,9.16,0x3b2adaf748b8c3dc84222fdb841b0e96c158058af4fb839436cb6bc612fc3364aa07ebafd2f98655753cb3df67c36d97f06f51a9,52,868,7,125,4/5,0
HWS-002-FIFO,6,194,FIFO,limo01,1784026397908777027,1784026548074933845,0,0,150166156818,1,-100.21,3.21,0xe4f8cc5160f1d40e6ef6cc9095ff9d6b1f30d8f168c1e2bccc88573ec92c31fc08f13da7d1c92b571c4e350b287b6192a06b1b29,52,868,7,125,4/5,0
HWS-002-FIFO,6,195,FIFO,limo01,1784026401109480370,1784026498085288114,0,0,96975807744,3,-95.68,2.40,0x3f36b7683cac4eae6d305c89652cb19bc24243153e561c0d37e6731cdca1806c3eb94bc2dbbcfce8429926073a246624a679b87c,52,868,7,125,4/5,0
HWS-002-FIFO,6,196,FIFO,limo02,1784026405959293742,1784026513229860399,0,0,107270566657,9,-81.97,-0.92,0x5982d4050d01dc00df1c37086736e79490624a2e3216dfe0403e1c35702cd1237a7acfa737e72e9141c73735ce9232d54a6e24ec,52,868,7,125,4/5,0
HWS-002-FIFO,6,197,FIFO,limo01,1784026409487329846,1784026524430859941,0,0,114943530095,8,-91.64,5.08,0xbafdbf0455d42fb5395e582099cff3ed95a424aa837797a76359d04a2bcfb91048f7ed8e800802e97b54653a23129482c61d36a6,52,868,7,125,4/5,0
HWS-002-FIFO,6,198,FIFO,limo01,1784026410750950066,1784026610487387459,0,0,199736437393,2,-85.81,13.66,0x3aa355bd5b40f441461f6931570788fcee36329efc7dd3ad6408c38780f6510289bcaf146dbc428e8b330f98d2e466375724a7a2,52,868,7,125,4/5,0
HWS-002-FIFO,6,199,FIFO,limo02,1784026415690308952,1784026761981591381,0,0,346291282429,9,-91.02,7.03,0x460343bb5e84697cb04f53634b4710bcfc5d27ae1be1c0218b1fa25fff31a4ef3fd5a43721033f3dca1893e8df4f5ed79acd6963,52,868,7,125,4/5,0
HWS-002-FIFO,6,200,FIFO,limo01,1784026419790725671,1784026615056202075,0,0,195265476404,5,-98.02,11.12,0xf1776345638cdbf8fe28cdc825932bf03f2d326f330559acc17085028925a597fbda5673d501f3f49952e6d1e18900bc2d0dc76a,52,868,7,125,4/5,0
HWS-002-FIFO,6,201,FIFO,limo02,1784026423147755664,1784026740806520569,0,0,317658764905,2,-99.79,-2.55,0x6c20f9f4a56d62bbb4652a4afe25090d7ca1602fb6b3742754cdd48001e1c6280d5b479aa2f836013b5828f11988b89fb4a720ad,52,868,7,125,4/5,0
HWS-002-FIFO,6,202,FIFO,limo01,1784026424492287187,1784026599655261266,0,0,175162974079,5,-95.38,2.25,0x26f712da9e4e4ebf24aa592162673cea3344aac036fa0eb914d3e48ffc015fcece5b93855294961d4356bbb09065a0394d7b58e0,52,868,7,125,4/5,0
HWS-002-FIFO,6,203,FIFO,limo01,1784026428746433831,1784026623269261318,0,0,194522827487,6,-80.77,4.40,0x775fee4f275ca4935bcab605645f2eec45b6eb8468b4446f6a1daad5cd46b77d7222ea321dce9cfef0cecc93ee909ff8bf57bc70,52,868,7,125,4/5,0
HWS-002-FIFO,6,204,FIFO,limo02,1784026433064400512,1784026510870177929,0,0,77805777417,10,-109.08,14.62,0xe1b51358ad1701f845b52e4124321298c4916ddd1948ea6ce806076014de884027b62b820b405ada09a2f497ad255e2cb6224524,52,868,7,125,4/5,0
HWS-002-FIFO,6,205,FIFO,limo01,1784026435473630105,1784026623683071811,0,0,188209441706,2,-81.37,0.73,0x0ce7d1f82481348007a339f06499cd075b3842b818623ea3c73ada37d2947c02b527e70a3f4b24714c0fe621af3892f062cea999,52,868,7,125,4/5,0
HWS-002-FIFO,6,206,FIFO,limo01,1784026438892642342,1784026771718882128,0,0,332826239786,3,-92.60,-3.80,0x1f0b13fd1a4fc3da5e3f86a4706cc0183ad18a76ff43520e639bcfc9405a7758caa6ca0724e23ecdd25b24fe26d30d12621daa2a,52,868,7,125,4/5,0
HWS-002-FIFO,6,207,FIFO,limo01,1784026443172615844,1784026666958799157,0,0,223786183313,9,-109.20,11.26,0x2b0f61af97b4ae747866f7a01d2b8a96f8882bb17de042b0753ed07268a1724d313ae9149983fc8300133f009b83be2bff6ba844,52,868,7,125,4/5,0
HWS-002-FIFO,6,208,FIFO,limo02,1784026445699184095,1784026523191355551,0,0,77492171456,3,-86.05,-1.29,0x24d5c2ab8188efcc06fc2b0443167d44594e277149e6f859ece41494fb83055c499eff73e7c790631a2107ad52c7be13ec0bda13,52,868,7,125,4/5,0
HWS-002-FIFO,6,209,FIFO,limo01,1784026452168086224,1784026587698697666,0,0,135530611442,7,-87.54,8.38,0xb1c6db0e4006da9529db9758d2f4f0e529f9720370f16c7808fabfae6e88f0a6b2bcd8bd8b3322735513e84a3e132beba38bdebc,52,868,7,125,4/5,0
HWS-002-FIFO,6,210,FIFO,limo01,1784026455576413206,1784026569657883597,0,0,114081470391,2,-106.12,2.63,0x83ec6e76b4aae72b9ea7998944e353648c335b07d369d177835f33370f28f98665a8db0a51cf33c8a30b084bca0b1a3a535d5321,52,868,7,125,4/5,0
HWS-002-FIFO,7,0,FIFO,limo02,1784026455775882651,1784026713368494832,0,0,257592612181,4,-106.87,6.49,0xc99d2f62f8de94f1147ff2cb6176188d2b9568935a39b7b1beb8eb23399daa6dadd5bdea629e44cf4594ea3a1d9a732f07555d9b,52,868,7,125,4/5,0
HWS-002-FIFO,7,1,FIFO,limo01,1784026460551427839,1784026585308395941,0,0,124756968102,5,-84.85,12.01,0x0e9a1f93dd36469df7be20a3b31f7b359beb4569e8d87977bb438ffac1d71f0377343e408b265d5e7595c05e30f0b34dd8e9799e,52,868,7,125,4/5,0
HWS-002-FIFO,7,2,FIFO,limo01,1784026463993074485,1784026634320217677,0,0,170327143192,9,-100.31,4.98,0x75f030bd93d571ea3ccfc69f7c6275c64210366cd329c13300500173f6bcc44e341b5976a28531f58c02f8f42d968480f26880af,52,868,7,125,4/5,0
HWS-002-FIFO,7,3,FIFO,limo01,1784026467647937063,1784026635524179207,0,0,167876242144,2,-85.67,1.81,0x7cc704f0d5fc615d464a989df8f7561de4e51b0e2300b41bc14d5eced831a9f26fa8b6a003b09036256524ecaef5874af13c3274,52,868,7,125,4/5,0
HWS-002-FIFO,7,4,FIFO,limo02,1784026472628098097,1784026647729412281,0,0,175101314184,7,-93.79,2.77,0x61498d74e46ef49419f5ad8ca6755ec6f40e944e71b5afe972c5beb8d8b28fc5193dfcf55d78f6f74c526b661b25fa818589b205,52,868,7,125,4/5,0
HWS-002-FIFO,7,5,FIFO,limo02,1784026472653688508,1784026603483018004,0,0,130829329496,2,-108.99,4.55,0xdfeca60f8f5e1c8468766511c9d5850ab2bb8d786d8ffd3f6f2f28701713382a725cd9645193e23e49fbfd31b228645445655214,52,868,7,125,4/5,0
HWS-002-FIFO,7,6,FIFO,limo02,1784026478909889960,1784026648536332923,0,0,169626442963,10,-97.09,-1.18,0x06dc01a77cf5dfdcd8ba2410ae1f2f822971de8ac3323ffe3814bca9416275e2940b651a87e9adbd615394fe3422a48f494decbb,52,868,7,125,4/5,0
HWS-002-FIFO,7,7,FIFO,limo01,1784026482985332641,1784026602174537102,0,0,119189204461,10,-95.52,12.88,0xe231caf898c73ff28e6db41b2ffbfff3bc8fcca23523a78ecc3f674a39184f09e2c9ce07cdb5ccd059932c8c94f84911f78ceda8,52,868,7,125,4/5,0
HWS-002-FIFO,7,8,FIFO,limo01,1784026483219107668,1784026595541276500,0,0,112322168832,10,-90.41,6.85,0x4213e465456bf8a8cbc34eedca2a7a3b4ae9f74d9905d48f8b6b633be7a05961db7974bc85849c4908e33acb1a4e3b5f1e02c7be,52,868,7,125,4/5,0
HWS-002-FIFO,7,9,FIFO,limo01,1784026489438516091,1784026623762067721,1784026623762070792,1784026623936000675,134323551630,7,-107.05,11.44,0x36b41aa9f058e3fa31f582477f7a88bccafb7a170e4d9de5e7067e07a38b47f94bca5cfd9407d3a4808670e70c44895052f78a47,52,868,7,125,4/5,1
HWS-002-FIFO,7,10,FIFO,limo02,1784026490300848856,1784026537882631337,0,0,47581782481,5,-99.21,0.92,0x989c583fb4763076fb1258a0590a58e07a07a953b18fcfe1d4b79fb6ec71361c8b844d94019057321f1effbf9583e671c9963385,52,868,7,125,4/5,0
HWS-002-FIFO,7,11,FIFO,limo01,1784026495067904671,1784026686331893880,0,0,191263989209,7,-95.16,3.49,0x2975bf05e3e610cc7c5e890c6cac42dc7894c1afcc5056298d801e06b4a9576fe6c63298083cd64b22870d096aee5e9c4d21e622,52,868,7,125,4/5,0
HWS-002-FIFO,7,12,FIFO,limo02,1784026500174976770,1784026628849685674,1784026628849689124,1784026629015198459,128674708904,1,-91.67,12.90,0x457b11ba15b3e2bce65c68c3eac648934d794ff7a5d9da032d983d71acd42728d9d821f8737870cf8297a089b1e145e89e3ee52c,52,868,7,125,4/5,1
HWS-002-FIFO,7,13,FIFO,limo01,1784026504125725567,1784026638969403240,0,0,134843677673,7,-82.33,8.78,0x7572dc4c481b3cd534e7fc44ea3d774a5d4122542730965131852fba7d76ea86d0e4c2268c4851a516df87381c4369510ac428ad,52,868,7,125,4/5,0
HWS-002-FIFO,7,14,FIFO,limo01,1784026504744587464,1784026682795955152,0,0,178051367688,5,-92.65,-4.47,0xe1a3defda12c76fa4da6b8742c3380020c6a0e6d7840a595ce3bad5c63bc52e59cfc7d34f6fa2f43ccdd28f27437101c93e509dd,52,868,7,125,4/5,0
HWS-002-FIFO,7,15,FIFO,limo01,1784026510525170906,1784026692059811251,0,0,181534640345,0,-85.87,-1.58,0x9f8bbd8c2f0a5bb26b0b2977fd190916596b25908aa8a92f6af01679a3a47a2988a1c2436e66629b03a9b90a2c13cc99cb247841,52,868,7,125,4/5,0
HWS-002-FIFO,7,16,FIFO,limo01,1784026512367310150,1784026570418396183,0,0,58051086033,6,-91.86,9.84,0xccdbe7cb1ea655e62b5ea5d00a66c4fa3a944aa115f64f398473c2fb8ad29b6965da5169502891986f88207766ebf23c7c23ff69,52,868,7,125,4/5,0
HWS-002-FIFO,7,17,FIFO,limo01,1784026518476515094,1784026661267010001,0,0,142790494907,3,-88.18,10.67,0xff8c9be9e47c11f6a9c383ab8dd45e616b0041d66c7c1047075bfd6dfc66dc4b575a20388550284c01704324c91e965ad49f25b6,52,868,7,125,4/5,0
HWS-002-FIFO,7,18,FIFO,limo01,1784026518427380136,1784026706723119745,0,0,188295739609,0,-92.86,7.51,0xa67cfcc17d24f3e1452fc18ac5f3567aa67be9c7df6b375e24302a9d48b5ffe724a71dab1d78d047306727acda2148a7229bc730,52,868,7,125,4/5,0
HWS-002-FIFO,7,19,FIFO,limo01,1784026524730989480,1784026757844574320,1784026757844579307,1784026758016918093,233113584840,2,-85.22,11.02,0x585c1bd0a4926bbcf8a702676e190472e8f0acdb4eb2588f7868e9014656940313096d85c60411e00d46171c5dfd5f1cadbbf761,52,868,7,125,4/5,1
HWS-002-FIFO,7,20,FIFO,limo01,1784026526745210033,1784026675511198164,0,0,148765988131,4,-98.44,1.05,0x3aa7e24281c5d98b0c147b222f95da2cfc2ca600399bdfb6729725c400360cc84ccbb204b992db950d60885e96727e89ae736a99,52,868,7,125,4/5,0
HWS-002-FIFO,7,21,FIFO,limo01,1784026530092267892,1784026625890989147,0,0,95798721255,5,-80.67,12.83,0xddbe98a19aee4ef607561c4ffa201f18bbd53d207b235eb4883e693b3183a27c7cfd1da1f33ca7f940dfa3e1509aadf691e491f8,52,868,7,125,4/5,0
HWS-002-FIFO,7,22,FIFO,limo01,1784026533839027155,1784026685180181893,0,0,151341154738,5,-104.46,14.79,0x48a2adc4d6339aedc9595d86ce25b68f29cf9c49fedc31c4cea706e4dd06b79ee3e86d6aa8fc29a133058b613a22738bd3f5d116,52,868,7,125,4/5,0
HWS-002-FIFO,7,23,FIFO,limo01,1784026536841229902,1784026714062178822,0,0,177220948920,2,-89.29,4.44,0xc0bc76de4c052a564c8c1789b4f377570f513e307d48ce67f5b3f1fa7e499060b057429da11aabdae249e05879bec26ad519aba1,52,868,7,125,4/5,0
HWS-002-FIFO,7,24,FIFO,limo01,1784026540840463279,1784027140840463279,0,0,600000000000,10,-85.24,7.86,0x194fd0ae7b7b19732d7661b1c4fa5a7af05980885bc9ed562b48194bfd57471414e8adf2c35fec29f862967d56512b2e0c53d940,52,868,7,125,4/5,0
HWS-002-FIFO,7,25,FIFO,limo02,1784026545927238930,1784026831709264331,0,0,285782025401,5,-104.84,2.82,0xe86d53ef8ac2ef961c17e9d628af9f3ba3c4452d0538ae15fb7c748d08e4081572f7b65f26a2c4f47dea700e14a2489b6d8ebd1e,52,868,7,125,4/5,0
HWS-002-FIFO,7,26,FIFO,limo01,1784026549070582747,1784026660390611717,0,0,111320028970,3,-103.42,9.82,0x26d498626503a636aec28e8423400960977f4cbfe33a5e12556feda8e1b2463f354495610cb18a2d035c3c5d47dbdef9e1c6e43e,52,868,7,125,4/5,0
HWS-002-FIFO,7,27,FIFO,limo02,1784026551722729677,1784026721217381202,0,0,169494651525,5,-107.76,1.35,0x0efcf9a02b1dbd79e654fd7f048af7406050fe39bd536d77b2666604f2a2039795b8f6f74a950c52fc5b9751e9d1cc0dee4f4214,52,868,7,125,4/5,0
HWS-002-FIFO,7,28,FIFO,limo02,1784026557157550758,1784026768345749913,0,0,211188199155,5,-105.66,-1.31,0x08897a143a494ccfa01ca10b324faa3b188b43ebbc0da87dd485a1b48f171d9406556a40b201fa38da22a7edcd7744c3e4ae9eed,52,868,7,125,4/5,0
HWS-002-FIFO,7,29,FIFO,limo01,1784026559549017741,1784026858580875708,0,0,299031857967,4,-88.16,0.00,0xfbe71dd381824f019c057133d17c13aa188e976e83b3bc7176d9b8f58d1309c9b32520abaa89ef7ec43a09487f767e2283063c93,52,868,7,125,4/5,0
HWS-002-FIFO,7,30,FIFO,limo02,1784026560997559232,1784026705521035115,0,0,144523475883,10,-109.41,10.65,0x808edd1fc6e0988e72db2a2362d3156efdc23796b18aad7a94f23adad3eff1855a62f8dd6353c8734a61752b35044641319046cb,52,868,7,125,4/5,0
HWS-002-FIFO,7,31,FIFO,limo02,1784026564545114237,1784026667884330567,0,0,103339216330,5,-103.33,9.27,0x3e15147517a0bf75085b936af4973d280b473df98e3b2a58072e09ba13bfd6bb3e3cb90ca520ebc49f471d2339c33b4bac1ef61e,52,868,7,125,4/5,0
HWS-002-FIFO,7,32,FIFO,limo02,1784026570114356531,1784026673196422177,0,0,103082065646,4,-100.06,9.61,0x9c427be452c3ff39e04f46cd54889f3a0b0658eacf1003e42b65532c696dbd6c77d6a66fc25f7a4dae0e0427e25259718fa6bbe9,52,868,7,125,4/5,0
HWS-002-FIFO,7,33,FIFO,limo01,1784026571849398972,1784026674164103631,0,0,102314704659,8,-84.81,-2.51,0x461aeddd1300b56bedb397ef2a0a4bb24741ee7f84565bf6769ce515d7a08bf25ce9b6f19ccb1bc015cf5d070b19594468fb53b0,52,868,7,125,4/5,0
HWS-002-FIFO,7,34,FIFO,limo01,1784026574618314224,1784026726918833305,0,0,152300519081,6,-82.92,12.38,0x118f071c509cab4fbe7483a15a6aaab8e1450d026fc70fe00a71737495bb5777b6920a4e7d7a7ec0bd5a59e268d62501564d8c3e,52,868,7,125,4/5,0
HWS-002-FIFO,7,35,FIFO,limo02,1784026578677104848,1784026717213490435,0,0,138536385587,1,-83.09,-2.32,0x2171738c2605a29f30499beb20ff4acaf68e8e4f6d22dbf271ee6ab962a49e566d79b92b4655931965efc7ec07991df30fd82326,52,868,7,125,4/5,0
HWS-002-FIFO,7,36,FIFO,limo02,1784026582759921320,1784026684135209209,0,0,101375287889,3,-107.84,3.36,0x8e7d0504dcfb2f2065ee06ecff7a2fa054e81a1cb5c85f4fd7b1ea0cd844973aca0c75244679d9d628e15084ebbda53454aef784,52,868,7,125,4/5,0
HWS-002-FIFO,7,37,FIFO,limo02,1784026585079633247,1784026693649557777,0,0,108569924530,10,-81.77,13.49,0x68b4f378d5df2035e76eb20be03352f1548c4bdb8f802ea90bca6693ce2791da630b931acb4bfb161f3baf0d93081100e21820b1,52,868,7,125,4/5,0
HWS-002-FIFO,7,38,FIFO,limo02,1784026589378776228,1784026890900316337,0,0,301521540109,6,-85.34,7.80,0xbb563e819ddb40fd48722a7964d28732485ab0616e7d7f54850860171da2ecbf47022dd9b06ba0dda12083abe9eefeed4ce7770c,52,868,7,125,4/5,0
HWS-002-FIFO,7,39,FIFO,limo01,1784026593585703561,1784026749487392878,0,0,155901689317,7,-101.73,3.98,0x129b3e0ec9aa9241228f3960a510253058973acf6807eb3ea975758ea1a0469a882dfef752225327433afe7e7f17ed8057be3d34,52,868,7,125,4/5,0
HWS-002-FIFO,7,40,FIFO,limo02,1784026595536476990,1784026754606509001,1784026754606513618,1784026754781195014,159070032011,1,-86.14,4.58,0x09604b6dea6ecba071934e32904dbbeeb136a827e74ac6b425c1de8b2e9d206ee8aea908025037cff0b5623d5ca38e5e99350ce6,52,868,7,125,4/5,1
HWS-002-FIFO,7,41,FIFO,limo01,1784026601569092838,1784026804792737378,0,0,203223644540,4,-94.98,9.16,0xef89526c8d5abe6225fe1cfe12b00b8057dd047e3bdbf97d34e4f4b97408b507825eed27f8c936c7fd14c03992115a47138e57dc,52,868,7,125,4/5,0
HWS-002-FIFO,7,42,FIFO,limo01,1784026605117713931,1784026765062621573,0,0,159944907642,4,-103.75,-2.53,0xb6825145400fc1442da13881649a036c4801941be0baaa74b85ceb26b2be597efb0b6e92d4778335ae80a2c4b7f5f73c30c5d7e1,52,868,7,125,4/5,0
HWS-002-FIFO,7,43,FIFO,limo02,1784026607997727654,1784026787164014100,0,0,179166286446,7,-89.41,11.11,0x32369ab9b8fa26a0c1c32f61e9a4267bff0be7e394e7f408ac7f18f5d10a49a0554db36427a9b24cc8a3ca7ebe494b126f02041a,52,868,7,125,4/5,0
HWS-002-FIFO,7,44,FIFO,limo01,1784026612430438103,1784026760829501937,0,0,148399063834,8,-83.45,2.14,0x7e5c04a2d4ef307ec451025308c40e0a7fb390a22463782ef118a56bbcd3d8c5028043398d3ee1b63ed6b19675e71e0dc3af015e,52,868,7,125,4/5,0
HWS-002-FIFO,7,45,FIFO,limo02,1784026617044001598,1784026763138896648,0,0,146094895050,1,-94.47,-4.31,0x47b5cacae89c36c92291224080ca83959d614cd881341a2b84b94615287b4b5014c85eda96e945f7ccef3d39768a9a217841c9e5,52,868,7,125,4/5,0
HWS-002-FIFO,7,46,FIFO,limo02,1784026617870970063,1784026762507468717,0,0,144636498654,6,-88.65,-0.63,0xf3a219a4335d86dca257c2f3777ee4d1a2308c007fc49c6013ee1ba5c01976972521d5922c52384effc3e4475cc9cc7ae30471ac,52,868,7,125,4/5,0
HWS-002-FIFO,7,47,FIFO,limo02,1784026620666195408,1784026782656907745,0,0,161990712337,1,-97.51,14.00,0x22cd70a5648bc2a3b28e8c731db8b6a5386fa6cf6530a4fec273d8282d7b9c2ffd67e8bc96fdf1511ca4eea092a4d1b1c366773c,52,868,7,125,4/5,0
HWS-002-FIFO,7,48,FIFO,limo01,1784026625366611386,1784026722551632925,0,0,97185021539,0,-84.17,12.16,0xd2266e255b0543af58b2314c88d1205f7fb0b9c191b6be40609c943abf723013f82aa105103469d0a7e0ebb0c5c7f944d78f1a5c,52,868,7,125,4/5,0
HWS-002-FIFO,7,49,FIFO,limo02,1784026627652514462,1784026850317670759,0,0,222665156297,6,-83.44,-1.68,0xcb1289d2d66bad657eb3e60f1f0c4da2ea562a5a877b6a3ff2592482e7c1a26305f33c0e560495e4cea90de8812ae0cd61541b1d,52,868,7,125,4/5,0
HWS-002-FIFO,7,50,FIFO,limo02,1784026632719335518,1784026764445885596,0,0,131726550078,0,-100.07,-2.96,0x5fa75d0c1274859f39b94ecdf15be87c34687cf08757952b8cf67092c5b830a133a41258588f8c7a638dd1e1ddb3668ddfdcea7e,52,868,7,125,4/5,0
HWS-002-FIFO,7,51,FIFO,limo02,1784026636782459033,1784026771744478655,0,0,134962019622,9,-91.06,10.53,0x6c151d3e62008a016cb50a26403ff8e9576e9b1d08ff9d92759906c620d03afffe3b7c9ce5d25d4de5af989140a49627a8c3a0db,52,868,7,125,4/5,0
HWS-002-FIFO,7,52,FIFO,limo01,1784026638692783328,1784026807500314104,0,0,168807530776,8,-83.97,-0.22,0xa26335342a31b96bdf3c7650c1e3769c96cd03633aeb07d1fb7dad42ae7f262c660c7e56c5514c8fae32ca6e23ebe7052f12333c,52,868,7,125,4/5,0
HWS-002-FIFO,7,53,FIFO,limo02,1784026642481158098,1784026864326337218,0,0,221845179120,8,-86.11,5.79,0x6d31b40ea16506f1ec97cd19f5f7076545c40baca7e2895562d1c8b33a37d7f9904c2796287ee34ed4f5a05644df427b860cba7a,52,868,7,125,4/5,0
HWS-002-FIFO,7,54,FIFO,limo01,1784026645655649676,1784026880432714255,0,0,234777064579,8,-88.45,0.26,0xb4e858267b7c06532f092d86254001b513b6f1dfe8a83d5ee05f8ca06621317dd2430cacf234add4e94b430612e51b6f8250520d,52,868,7,125,4/5,0
HWS-002-FIFO,7,55,FIFO,limo01,1784026648848418985,1784026854020438460,0,0,205172019475,10,-89.43,-0.27,0x892c1485264f84bc749612b2e191f5ee2a0c4e8d6f89d9d911cdc192e737ca76c3b7740abc3fa79a57e10ce5d2545dd3caabe998,52,868,7,125,4/5,0
HWS-002-FIFO,7,56,FIFO,limo02,1784026652937961027,1784026835951167644,0,0,183013206617,3,-98.00,-3.29,0xb3e305cef21b33fa1016d0a9c34f2e94145b37c108b9e2bfd4a7f8841fdb82c4fa145432e9565f3ff8466e4ae2ab303931447080,52,868,7,125,4/5,0
HWS-002-FIFO,7,57,FIFO,limo02,1784026656057130292,1784026760158430629,0,0,104101300337,1,-98.76,12.55,0xe85af21748c42534740763d83ab4333a669f655b4549f48e16d4584ff7fe8f90ce6dfd72ce97717902789e35ad3eeba5b8ef85f5,52,868,7,125,4/5,0
HWS-002-FIFO,7,58,FIFO,limo01,1784026659205416703,1784026818486172591,0,0,159280755888,4,-89.39,5.19,0xa55b014f56bf12cd9281690aee807c786c3a015f3f84d116d498bf0dd00c2f7c4015102a6ceb971236c8eb3dca79b596d8652259,52,868,7,125,4/5,0
HWS-002-FIFO,7,59,FIFO,limo02,1784026664546420411,1784026769967163698,0,0,105420743287,4,-100.21,4.84,0xb8e0b549091a271683af05d811a5fbfbd193c072465f29e8cd70b05428cf0f47be76c4889b1fd31537c06b9e258f27f63224629b,52,868,7,125,4/5,0
HWS-002-FIFO,7,60,FIFO,limo01,1784026668127627280,1784026813307172459,1784026813307174707,1784026813479013786,145179545179,2,-82.37,-2.45,0xbe48793c31ba519a8150eb38a73d4eb3b4e529f541f7cff512a9d868715bf7e4610408cbea821071fdd9f854674dff0adeb1939b,52,868,7,125,4/5,1
HWS-002-FIFO,7,61,FIFO,limo02,1784026671354753515,1784026907166513113,0,0,235811759598,8,-104.12,13.62,0x6c7e7bab0be44a064a00106a8d55ad482ec9b6ed94b065a45583d5357d4b6fa84cd467cc313664ed87f4ee239324fe6c96075688,52,868,7,125,4/5,0
HWS-002-FIFO,7,62,FIFO,limo02,1784026674456317030,1784026922359913360,0,0,247903596330,5,-91.36,6.26,0xea5f74e82c535299eeffae4ee37eec6f36e30b88a5f043fc9423e138b26fa5b642a3c809e002b2ff6efd4d40ed2b433e54223297,52,868,7,125,4/5,0
HWS-002-FIFO,7,63,FIFO,limo01,1784026680015873263,1784026772121346783,0,0,92105473520,3,-94.16,9.64,0xde80fd57689b9face588d05a78be88ef7150446253b01dbb5940c7922dc82a84268afe60fa109e8b91a0fa0d6773d4be560429ad,52,868,7,125,4/5,0
HWS-002-FIFO,7,64,FIFO,limo01,1784026680486550039,1784026775478582454,0,0,94992032415,1,-107.33,2.91,0xf9c9d8e1a4c415ca9734c6f43cf9111ceb2100fa5d65ac0df33523da104921f502c0e6881965a0136ca8321ed8861b0aa300c402,52,868,7,125,4/5,0
HWS-002-FIFO,7,65,FIFO,limo02,1784026684514527947,1784026873572536285,0,0,189058008338,5,-101.81,11.50,0x8a53ff62532657668124ecb24dbf3eb7bfc97754c51a42f45a22e375032626ad2813b573cb0441acb832c4054bd6fd6acb2063ed,52,868,7,125,4/5,0
HWS-002-FIFO,7,66,FIFO,limo01,1784026688408523172,1784026882713265698,0,0,194304742526,8,-109.69,13.82,0xc0d79d52b72ceadbdb6a5cef4c02a9f6099938dfb992322dfc3b308811bb8341d6f2b9ea47db13a890a45bd4f44d29835e271a81,52,868,7,125,4/5,0
HWS-002-FIFO,7,67,FIFO,limo01,1784026690839805637,1784026794321203457,0,0,103481397820,3,-95.82,1.55,0x6e11923ee762204021742dde9d027f2f4275f525e7443e2f9877e306196eb1a6951db48e9c890fd53c630c4db738ad0b7afdf724,52,868,7,125,4/5,0
HWS-002-FIFO,7,68,FIFO,limo02,1784026695605519101,1784027216546023327,0,0,520940504226,1,-82.79,10.27,0x94f6b8a1d6029bd0da7816f441181d216dcd5dc789f033f3c3b96f57a95516507544087192c379e6dc530c48db04245f85a38a43,52,868,7,125,4/5,0
HWS-002-FIFO,7,69,FIFO,limo02,1784026697952035728,1784026855230642622,0,0,157278606894,0,-92.33,9.69,0xef50c85b7349033a7210bc2b1f2cbd1d122b2cd0b1b872574f298c5c8ec3144669772c8599e9e3f29e8f2976f61e01886d0e9d89,52,868,7,125,4/5,0
HWS-002-FIFO,7,70,FIFO,limo01,1784026704254390788,1784026924222658609,0,0,219968267821,0,-81.21,-4.86,0x05d7aa2a74d3aec62dbee553fa01fc3fdd0dd63ca598a1c0d3c85f71dd3781a451674f373a54f695faec8aee0e5590b004c6d643,52,868,7,125,4/5,0
HWS-002-FIFO,7,71,FIFO,limo02,1784026706867376963,1784026784085838556,0,0,77218461593,10,-83.14,4.06,0x068ee5dc5a15a92349a60bc7be7203c282fd0a52cb2140ef4d4894a955ba5e57b94741a772c3405e273d6d422b850634ade356aa,52,868,7,125,4/5,0
HWS-002-FIFO,7,72,FIFO,limo01,1784026711327849499,1784026959662816624,0,0,248334967125,0,-83.05,13.03,0xe3a6ec4ac7443104817c8a7fa459b058b8bbd485e73476e36f20517b66086486b0e3bbfd68c7ca8785efdaae369ebf48fb06bfd3,52,868,7,125,4/5,0
